celula,metrica,alg_i,alg_j,n_seeds,media_i,media_j,dif_media,dif_pct,dif_mediana,todas_dif_nulas,classe,p_bruto,r_rank_biserial,p_holm55,significativo
az-anticorr-alta,total_gco2,cnemesis,first_fit,30,48664.03525895125,52847.748235157225,-4183.712976205972,-7.916539712514632,-4186.034332775565,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,cnemesis,follow_renewables,30,48664.03525895125,43230.60697632542,5433.428282625838,12.568475583980053,5540.3292447027015,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,cnemesis,followme_s,30,48664.03525895125,48475.96910911208,188.06614983917729,0.38795748346127706,210.38619187850418,False,contraste,1.1920928955078125e-06,0.9010752688172043,4.76837158203125e-06,True
az-anticorr-alta,total_gco2,cnemesis,lowest_carbon_dc,30,48664.03525895125,48892.10513126448,-228.0698723132339,-0.46647586906089805,-259.67832184350846,False,contraste,1.862645149230957e-08,-0.978494623655914,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,cnemesis,round_robin,30,48664.03525895125,57961.67689287796,-9297.641633926694,-16.041015602619915,-9286.270938664868,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,cnemesis,worst_fit,30,48664.03525895125,55226.00865260796,-6561.973393656711,-11.882034486565836,-6522.778423330357,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,cnemesis,wsnb,30,48664.03525895125,49022.96746482879,-358.9322058775404,-0.7321715196760661,-383.05711834321846,False,contraste,3.725290298461914e-09,-0.9956989247311828,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,first_fit,30,52891.73254178553,52847.748235157225,43.98430662830336,0.08322834576146157,44.72651360894088,False,contraste,0.01283373311161995,0.513978494623656,0.03850119933485985,True
az-anticorr-alta,total_gco2,ffd,follow_renewables,30,52891.73254178553,43230.60697632542,9661.125565460114,22.347883227156355,9694.688465483185,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,followme_s,30,52891.73254178553,48475.96910911208,4415.763432673452,9.10918030897791,4385.666614228598,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,lowest_carbon_dc,30,52891.73254178553,48892.10513126448,3999.627410521041,8.180517897077507,4008.0997106626783,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,round_robin,30,52891.73254178553,57961.67689287796,-5069.944351092419,-8.747062926530665,-5081.849953573055,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,worst_fit,30,52891.73254178553,55226.00865260796,-2334.2761108224367,-4.226769538073804,-2322.691333857507,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,ffd,wsnb,30,52891.73254178553,49022.96746482879,3868.765076956734,7.891739886477403,3844.022248809717,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,first_fit,follow_renewables,30,52847.748235157225,43230.60697632542,9617.141258831807,22.246139787254172,9730.270307016232,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
az-anticorr-alta,total_gco2,first_fit,followme_s,30,52847.748235157225,48475.96910911208,4371.7791260451495,9.018446059747534,4367.995942098081,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
